D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_28_993.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_28_993.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_28_993.jpg, 0, 0, 0, 7.797599E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_097.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_097.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_097.jpg, 0, 0, 0, 7.797017E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_200.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_200.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_200.jpg, 0, 0, 0, 7.804035E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_305.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_305.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_305.jpg, 0, 0, 0, 7.80241E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_406.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_406.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_406.jpg, 0, 0, 0, 7.882397E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_510.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_510.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_510.jpg, 0, 0, 0, 7.767259E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_616.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_616.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_616.jpg, 0, 0, 0, 8.172124E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_721.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_721.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_721.jpg, 0, 0, 0, 7.973274E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_827.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_827.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_827.jpg, 0, 0, 0, 8.224082E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_29_931.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_29_931.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_29_931.jpg, 0, 0, 0, 7.846515E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_036.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_036.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_036.jpg, 0, 0, 0, 7.83848E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_141.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_141.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_141.jpg, 0, 0, 0, 8.076202E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_249.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_249.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_249.jpg, 0, 0, 0, 8.032038E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_353.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_353.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_353.jpg, 0, 0, 0, 7.834382E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_458.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_458.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_458.jpg, 0, 0, 0, 7.800879E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_564.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_564.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_564.jpg, 0, 0, 0, 7.844327E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_669.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_669.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_669.jpg, 0, 0, 0, 7.818626E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_774.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_774.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_774.jpg, 0, 0, 0, 7.788579E-05
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_878.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_878.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_878.jpg, 0, 0.06842086, 0, 0.03869544
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_30_979.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_30_979.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_30_979.jpg, 0, 0.3668513, 0, 0.3594431
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_081.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_081.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_081.jpg, 0, 0.6765618, 0, 0.9509473
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_185.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_185.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_185.jpg, -0.2878777, 0.9644395, 0, 2.011835
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_292.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_292.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_292.jpg, -0.01444998, 1, 0, 3.433423
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_399.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_399.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_399.jpg, 0, 1, 0, 4.6062
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_505.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_505.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_505.jpg, 0, 1, 0, 5.766
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_610.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_610.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_610.jpg, 0, 1, 0, 7.143031
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_714.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_714.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_714.jpg, -0.2895889, 1, 0, 8.256722
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_819.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_819.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_819.jpg, -0.6053861, 1, 0, 9.297888
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_31_922.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_31_922.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_31_922.jpg, -0.7380416, 1, 0, 10.28884
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_023.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_023.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_023.jpg, -0.4147778, 1, 0, 11.41218
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_123.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_123.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_123.jpg, -0.1344655, 1, 0, 12.62272
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_231.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_231.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_231.jpg, 0, 1, 0, 13.8974
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_330.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_330.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_330.jpg, 0, 1, 0, 14.67301
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_436.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_436.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_436.jpg, 0, 1, 0, 16.02328
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_544.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_544.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_544.jpg, -0.07618886, 1, 0, 16.84822
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_647.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_647.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_647.jpg, -0.4357188, 1, 0, 18.02441
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_751.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_751.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_751.jpg, -0.3423658, 1, 0, 19.11942
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_851.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_851.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_851.jpg, -0.0416455, 1, 0, 20.02939
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_32_959.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_32_959.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_32_959.jpg, 0, 1, 0, 21.11171
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_066.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_066.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_066.jpg, 0, 1, 0, 22.28734
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_172.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_172.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_172.jpg, 0, 1, 0, 23.24641
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_278.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_278.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_278.jpg, 0, 1, 0, 24.23021
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_382.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_382.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_382.jpg, -0.1016001, 1, 0, 25.18955
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_485.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_485.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_485.jpg, -0.4101025, 1, 0, 26.03603
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_591.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_591.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_591.jpg, -0.1398847, 1, 0, 27.13469
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_696.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_696.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_696.jpg, 0, 1, 0, 28.05845
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_805.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_805.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_805.jpg, 0, 1, 0, 28.98177
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_33_909.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_33_909.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_33_909.jpg, 0, 1, 0, 30.08059
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_015.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_015.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_015.jpg, -0.1517808, 1, 0, 30.18456
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_120.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_120.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_120.jpg, -0.4701086, 1, 0, 30.14724
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_230.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_230.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_230.jpg, -0.8227008, 1, 0, 30.10472
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_338.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_338.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_338.jpg, -0.7859821, 1, 0, 30.14044
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_443.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_443.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_443.jpg, -0.4700388, 1, 0, 30.20077
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_552.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_552.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_552.jpg, -0.1140291, 1, 0, 30.19301
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_661.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_661.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_661.jpg, 0, 1, 0, 30.18902
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_769.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_769.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_769.jpg, 0.3549295, 1, 0, 30.15243
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_880.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_880.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_880.jpg, 0.2825897, 1, 0, 30.18527
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_34_986.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_34_986.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_34_986.jpg, 0, 1, 0, 30.18635
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_090.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_090.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_090.jpg, 0, 1, 0, 30.18935
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_192.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_192.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_192.jpg, 0, 1, 0, 30.18971
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_297.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_297.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_297.jpg, 0, 1, 0, 30.18977
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_408.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_408.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_408.jpg, 0, 1, 0, 30.18976
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_517.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_517.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_517.jpg, 0, 1, 0, 30.19025
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_624.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_624.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_624.jpg, 0, 1, 0, 30.18964
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_733.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_733.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_733.jpg, 0, 1, 0, 30.19054
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_838.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_838.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_838.jpg, 0, 1, 0, 30.19032
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_35_946.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_35_946.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_35_946.jpg, 0, 1, 0, 30.19033
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_054.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_054.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_054.jpg, 0, 1, 0, 30.19031
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_160.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_160.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_160.jpg, 0, 1, 0, 30.19034
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_267.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_267.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_267.jpg, 0, 1, 0, 30.19094
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_376.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_376.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_376.jpg, 0, 1, 0, 30.19064
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_483.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_483.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_483.jpg, 0, 1, 0, 30.1913
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_590.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_590.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_590.jpg, 0, 1, 0, 30.19079
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_697.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_697.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_697.jpg, -0.1823679, 1, 0, 30.1814
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_800.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_800.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_800.jpg, 0, 1, 0, 30.19025
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_36_905.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_36_905.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_36_905.jpg, 0, 1, 0, 30.19063
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_37_010.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_37_010.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_37_010.jpg, 0, 1, 0, 30.19067
D:\Development\SelfDrivingCar\Data\IMG\center_2019_08_27_12_14_37_117.jpg, D:\Development\SelfDrivingCar\Data\IMG\left_2019_08_27_12_14_37_117.jpg, D:\Development\SelfDrivingCar\Data\IMG\right_2019_08_27_12_14_37_117.jpg, -0.123349, 1, 0, 30.18723
